COMMAND     PID   USER   FD      TYPE             DEVICE    SIZE/OFF                NODE NAME
talagent    493 dwywdo  txt       REG                1,5      240512            17600871 /private/var/db/timezone/tz/2021a.1.0/icutz/icutz44l.dat
talagent    493 dwywdo  txt       REG                1,5     3757752 1152921500312654098 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/SystemAppearance.car
talagent    493 dwywdo  txt       REG                1,5     3546456 1152921500312654094 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/DarkAquaAppearance.car
talagent    493 dwywdo  txt       REG                1,5     2413992 1152921500312654084 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/DarkAppearance.car
talagent    493 dwywdo  txt       REG                1,5      232120            11928199 /Library/Application Support/CrashReporter/SubmitDiagInfo.domains
talagent    493 dwywdo  txt       REG                1,5       44467            34298007 /private/var/db/analyticsd/events.whitelist
talagent    493 dwywdo  txt       REG                1,5     1074864 1152921500312474189 /System/Library/Keyboard Layouts/AppleKeyboardLayouts.bundle/Contents/Resources/AppleKeyboardLayouts-L.dat
talagent    493 dwywdo  txt       REG                1,5      136100            20694922 /System/Library/Caches/com.apple.IntlDataCache.le.kbdx
talagent    493 dwywdo  txt       REG                1,5      228344 1152921500312654066 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/FunctionRowAppearance.car
talagent    493 dwywdo  txt       REG                1,5     1566832 1152921500312753938 /usr/lib/dyld
talagent    493 dwywdo  txt       REG                1,5    28620288 1152921500312648613 /usr/share/icu/icudt64l.dat
talagent    493 dwywdo  txt       REG                1,5     2169148 1152921500312082586 /System/Library/Fonts/SFNS.ttf
talagent    493 dwywdo  txt       REG                1,5     2353284 1152921500312082532 /System/Library/Fonts/Helvetica.ttc
talagent    493 dwywdo    0r      CHR                3,2         0t0                 310 /dev/null
talagent    493 dwywdo    1u      CHR                3,2         0t0                 310 /dev/null
talagent    493 dwywdo    2u      CHR                3,2         0t0                 310 /dev/null
talagent    493 dwywdo    3r      REG                1,5      232120            11928199 /Library/Application Support/CrashReporter/SubmitDiagInfo.domains
Dock        494 dwywdo  cwd       DIR                1,5         736                   2 /
Dock        494 dwywdo  txt       REG                1,5     5003904 1152921500312654458 /System/Library/CoreServices/Dock.app/Contents/MacOS/Dock
Dock        494 dwywdo  txt       REG                1,5       28512            34297978 /Library/Preferences/Logging/.plist-cache.HxBNnyWk
Dock        494 dwywdo  txt       REG                1,5      240512            17600871 /private/var/db/timezone/tz/2021a.1.0/icutz/icutz44l.dat
Dock        494 dwywdo  txt       REG                1,5      131072             1199402 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/C/com.apple.dock/com.apple.metal/3902/libraries.data
Dock        494 dwywdo  txt       REG                1,5      262172            23070314 /Library/Caches/com.apple.iconservices.store/7A87724D-27C7-3C41-BD4B-9AC8FAE41C6D.isdata
Dock        494 dwywdo  txt       REG                1,5      262144             1199469 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/C/com.apple.dock/com.apple.metal/Intel(R) UHD Graphics 630/functions.data
Dock        494 dwywdo  txt       REG                1,5      232120            11928199 /Library/Application Support/CrashReporter/SubmitDiagInfo.domains
Dock        494 dwywdo  txt       REG                1,5       44467            34298007 /private/var/db/analyticsd/events.whitelist
Dock        494 dwywdo  txt       REG                1,5     2353284 1152921500312082532 /System/Library/Fonts/Helvetica.ttc
Dock        494 dwywdo  txt       REG                1,5      149968 1152921500312647641 /usr/lib/libobjc-trampolines.dylib
Dock        494 dwywdo  txt       REG                1,5       32768             1199673 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/0/com.apple.dock.launchpad/db/db-shm
Dock        494 dwywdo  txt       REG                1,5     1074864 1152921500312474189 /System/Library/Keyboard Layouts/AppleKeyboardLayouts.bundle/Contents/Resources/AppleKeyboardLayouts-L.dat
Dock        494 dwywdo  txt       REG                1,5     1566832 1152921500312753938 /usr/lib/dyld
Dock        494 dwywdo  txt       REG                1,5    28620288 1152921500312648613 /usr/share/icu/icudt64l.dat
Dock        494 dwywdo  txt       REG                1,5      136100            20694922 /System/Library/Caches/com.apple.IntlDataCache.le.kbdx
Dock        494 dwywdo  txt       REG                1,5      262172            23698993 /Library/Caches/com.apple.iconservices.store/76E1BEAA-953C-3E1E-9A61-0A2AA6EBD5DC.isdata
Dock        494 dwywdo  txt       REG                1,5       32768            34298542 /private/var/db/mds/messages/502/se_SecurityMessages
Dock        494 dwywdo  txt       REG                1,5      262172            23453350 /Library/Caches/com.apple.iconservices.store/2527C070-EF02-36A1-8653-A07A71EF49CA.isdata
Dock        494 dwywdo  txt       REG                1,5       60640 1152921500312758147 /System/Library/Video/Plug-Ins/AppleGVAHEVCDecoder.bundle/Contents/MacOS/AppleGVAHEVCDecoder
Dock        494 dwywdo  txt       REG                1,5     2169148 1152921500312082586 /System/Library/Fonts/SFNS.ttf
Dock        494 dwywdo  txt       REG                1,5      262172            20698011 /Library/Caches/com.apple.iconservices.store/5459BB98-6940-3328-A625-3CA240A24BA2.isdata
Dock        494 dwywdo  txt       REG                1,5      262172            23070313 /Library/Caches/com.apple.iconservices.store/42FDDFFD-B9BB-3ECD-8EAA-ABC6B9EDD4EC.isdata
Dock        494 dwywdo  txt       REG                1,5      262172            23287496 /Library/Caches/com.apple.iconservices.store/2A4AC298-2907-3CEA-ADF2-AE1BE5925755.isdata
Dock        494 dwywdo  txt       REG                1,5   207931344 1152921500312082527 /System/Library/Fonts/Apple Color Emoji.ttc
Dock        494 dwywdo  txt       REG                1,5     6746112            20660318 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/C/com.apple.iconservices/store.index
Dock        494 dwywdo  txt       REG                1,5      262172            20755270 /Library/Caches/com.apple.iconservices.store/5BFBA8EF-D6D1-3084-AB89-03E9E9181ADE.isdata
Dock        494 dwywdo  txt       REG                1,5     6139904            34351856 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/0/com.apple.LaunchServices.dv/com.apple.LaunchServices-1082-v2.csstore
Dock        494 dwywdo  txt       REG                1,5    28429272 1152921500312082538 /System/Library/Fonts/AppleSDGothicNeo.ttc
Dock        494 dwywdo    0r      CHR                3,2         0t0                 310 /dev/null
Dock        494 dwywdo    1u      CHR                3,2         0t0                 310 /dev/null
Dock        494 dwywdo    2u      CHR                3,2         0t0                 310 /dev/null
Dock        494 dwywdo    3r      REG                1,5      232120            11928199 /Library/Application Support/CrashReporter/SubmitDiagInfo.domains
Dock        494 dwywdo    4u      REG                1,5       53248             1199191 /Users/dwywdo/Library/Application Support/Dock/desktoppicture.db
Dock        494 dwywdo    5u      REG                1,5     2043552             1199672 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/0/com.apple.dock.launchpad/db/db-wal
Dock        494 dwywdo    6u      REG                1,5     5165056             1199670 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/0/com.apple.dock.launchpad/db/db
Dock        494 dwywdo    7u      REG                1,5       32768             1199673 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/0/com.apple.dock.launchpad/db/db-shm
Dock        494 dwywdo    8r      DIR                1,5        1248 1152921500312332908 /System/Applications
Dock        494 dwywdo    9r      DIR                1,5       12416             1196712 /Users/dwywdo/Downloads
Dock        494 dwywdo   10u     unix 0xe986b8523fb5255f         0t0                     ->0xe986b8523fb51687
Dock        494 dwywdo   11u   KQUEUE                                                    count=0, state=0x8
Dock        494 dwywdo   12r      DIR                1,5         736                   2 /
Dock        494 dwywdo   13u   KQUEUE                                                    count=0, state=0x8
Dock        494 dwywdo   14r      DIR                1,5        1248 1152921500312332908 /System/Applications
Dock        494 dwywdo   15r      DIR                1,5         256 1152921500311902560 /System
Dock        494 dwywdo   16r      DIR                1,5        1792            20691867 /Applications
Dock        494 dwywdo   17u   KQUEUE                                                    count=0, state=0x8
Dock        494 dwywdo   18r      DIR                1,5        1792            20691867 /Applications
Dock        494 dwywdo   19r      DIR                1,5         640 1152921500311879682 /System/Volumes/Data
Dock        494 dwywdo   20r      DIR                1,5          96 1152921500312309516 /System/Volumes
Dock        494 dwywdo   21r      DIR                1,5         256 1152921500311902560 /System
Dock        494 dwywdo   22r      DIR                1,5         160             1212576 /Users/dwywdo/Applications
Dock        494 dwywdo   23u   KQUEUE                                                    count=0, state=0x8
Dock        494 dwywdo   24r      DIR                1,5         160             1212576 /Users/dwywdo/Applications
Dock        494 dwywdo   25r      DIR                1,5        2560             1196661 /Users/dwywdo
Dock        494 dwywdo   26r      DIR                1,5         192               21304 /Users
Dock        494 dwywdo   27r      DIR                1,5         640 1152921500311879682 /System/Volumes/Data
Dock        494 dwywdo   28r      DIR                1,5          96 1152921500312309516 /System/Volumes
Dock        494 dwywdo   29r      DIR                1,5         256 1152921500311902560 /System
Dock        494 dwywdo   30u      REG                1,5        2048             1199401 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/C/com.apple.dock/com.apple.metal/3902/libraries.maps
Dock        494 dwywdo   32u      REG                1,5      131072             1199402 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/C/com.apple.dock/com.apple.metal/3902/libraries.data
Dock        494 dwywdo   33u      REG                1,5      262144             1199469 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/C/com.apple.dock/com.apple.metal/Intel(R) UHD Graphics 630/functions.data
Dock        494 dwywdo   34u      REG                1,5        1536             1199468 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/C/com.apple.dock/com.apple.metal/Intel(R) UHD Graphics 630/functions.maps
SystemUIS   495 dwywdo  cwd       DIR                1,5         736                   2 /
SystemUIS   495 dwywdo  txt       REG                1,5      776032 1152921500312653766 /System/Library/CoreServices/SystemUIServer.app/Contents/MacOS/SystemUIServer
SystemUIS   495 dwywdo  txt       REG                1,5       28512            34297978 /Library/Preferences/Logging/.plist-cache.HxBNnyWk
SystemUIS   495 dwywdo  txt       REG                1,5    28620288 1152921500312648613 /usr/share/icu/icudt64l.dat
SystemUIS   495 dwywdo  txt       REG                1,5      240512            17600871 /private/var/db/timezone/tz/2021a.1.0/icutz/icutz44l.dat
SystemUIS   495 dwywdo  txt       REG                1,5       36624 1152921500312653957 /System/Library/CoreServices/Search.bundle/Contents/MacOS/Search
SystemUIS   495 dwywdo  txt       REG                1,5      149968 1152921500312647641 /usr/lib/libobjc-trampolines.dylib
SystemUIS   495 dwywdo  txt       REG                1,5     2169148 1152921500312082586 /System/Library/Fonts/SFNS.ttf
SystemUIS   495 dwywdo  txt       REG                1,5       42368 1152921500312755379 /System/Library/CoreServices/Siri.bundle/Contents/MacOS/Siri
SystemUIS   495 dwywdo  txt       REG                1,5       21816 1152921500312755376 /System/Library/CoreServices/Siri.bundle/Contents/Resources/Assets.car
SystemUIS   495 dwywdo  txt       REG                1,5       12490 1152921500311952056 /System/Library/CoreServices/SystemUIServer.app/Contents/Resources/menuitemNormal.pdf
SystemUIS   495 dwywdo  txt       REG                1,5     2353284 1152921500312082532 /System/Library/Fonts/Helvetica.ttc
SystemUIS   495 dwywdo  txt       REG                1,5      129376 1152921500312654250 /System/Library/CoreServices/Menu Extras/User.menu/Contents/MacOS/User
SystemUIS   495 dwywdo  txt       REG                1,5      114288 1152921500312654299 /System/Library/CoreServices/Menu Extras/AirPort.menu/Contents/MacOS/AirPort
SystemUIS   495 dwywdo  txt       REG                1,5      136272 1152921500312654314 /System/Library/CoreServices/Menu Extras/Battery.menu/Contents/MacOS/Battery
SystemUIS   495 dwywdo  txt       REG                1,5       86128 1152921500312654207 /System/Library/CoreServices/Menu Extras/Displays.menu/Contents/MacOS/Displays
SystemUIS   495 dwywdo  txt       REG                1,5       21756 1152921500312275781 /System/Library/PrivateFrameworks/BatteryUIKit.framework/Versions/A/Resources/BatteryChargedAndPlugged.pdf
SystemUIS   495 dwywdo  txt       REG                1,5       23440 1152921500312691613 /System/Library/PrivateFrameworks/PersonaUI.framework/Versions/A/Resources/Assets.car
SystemUIS   495 dwywdo  txt       REG                1,5     3757752 1152921500312654098 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/SystemAppearance.car
SystemUIS   495 dwywdo  txt       REG                1,5     3546456 1152921500312654094 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/DarkAquaAppearance.car
SystemUIS   495 dwywdo  txt       REG                1,5     2413992 1152921500312654084 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/DarkAppearance.car
SystemUIS   495 dwywdo  txt       REG                1,5     1074864 1152921500312474189 /System/Library/Keyboard Layouts/AppleKeyboardLayouts.bundle/Contents/Resources/AppleKeyboardLayouts-L.dat
SystemUIS   495 dwywdo  txt       REG                1,5      136100            20694922 /System/Library/Caches/com.apple.IntlDataCache.le.kbdx
SystemUIS   495 dwywdo  txt       REG                1,5     3406912 1152921500312654096 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/Assets.car
SystemUIS   495 dwywdo  txt       REG                1,5      228344 1152921500312654066 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/FunctionRowAppearance.car
SystemUIS   495 dwywdo  txt       REG                1,5       26232 1152921500312699692 /System/Library/PrivateFrameworks/SidecarUI.framework/Versions/A/Resources/Assets.car
SystemUIS   495 dwywdo  txt       REG                1,5     1354416 1152921500312759480 /System/Library/Frameworks/AppKit.framework/Versions/C/Resources/Assets.car
SystemUIS   495 dwywdo  txt       REG                1,5      873240 1152921500312693798 /System/Library/PrivateFrameworks/CoreWLANKit.framework/Versions/A/Resources/Assets.car
SystemUIS   495 dwywdo  txt       REG                1,5      238304 1152921500312681844 /System/Library/Frameworks/ContactsUI.framework/Versions/A/Resources/Assets.car
SystemUIS   495 dwywdo  txt       REG                1,5    28429272 1152921500312082538 /System/Library/Fonts/AppleSDGothicNeo.ttc
SystemUIS   495 dwywdo  txt       REG                1,5     6139904            34351856 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/0/com.apple.LaunchServices.dv/com.apple.LaunchServices-1082-v2.csstore
SystemUIS   495 dwywdo  txt       REG                1,5     1566832 1152921500312753938 /usr/lib/dyld
SystemUIS   495 dwywdo  txt       REG                1,5   207931344 1152921500312082527 /System/Library/Fonts/Apple Color Emoji.ttc
SystemUIS   495 dwywdo    0r      CHR                3,2         0t0                 310 /dev/null
SystemUIS   495 dwywdo    1u      CHR                3,2         0t0                 310 /dev/null
SystemUIS   495 dwywdo    2u      CHR                3,2    0t165857                 310 /dev/null
SystemUIS   495 dwywdo    3w      CHR              21,10         0t0                 617 /dev/io8log
SystemUIS   495 dwywdo    4w      CHR              21,11     0t42428                 621 /dev/io8logtemp
SystemUIS   495 dwywdo    5u     IPv4 0xe986b85245231e67         0t0                 UDP *:62051
SystemUIS   495 dwywdo    6u     unix 0xe986b8524ac14e57         0t0                     ->0xe986b8523fb51687
SystemUIS   495 dwywdo    7u     IPv4 0xe986b85245232437         0t0                 UDP *:*
SystemUIS   495 dwywdo    8   NPOLICY                                                    
Finder      496 dwywdo  cwd       DIR                1,5         736                   2 /
Finder      496 dwywdo  txt       REG                1,5    11050864 1152921500312754878 /System/Library/CoreServices/Finder.app/Contents/MacOS/Finder
Finder      496 dwywdo  txt       REG                1,5       28512            34297978 /Library/Preferences/Logging/.plist-cache.HxBNnyWk
Finder      496 dwywdo  txt       REG                1,5    28620288 1152921500312648613 /usr/share/icu/icudt64l.dat
Finder      496 dwywdo  txt       REG                1,5        4124            20697704 /Library/Caches/com.apple.iconservices.store/7F14969F-369A-36E3-8B00-8C5408331D97.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20697731 /Library/Caches/com.apple.iconservices.store/972042FB-ECAC-3A60-9C54-403978E18997.isdata
Finder      496 dwywdo  txt       REG                1,5      131072             1199810 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/C/com.apple.finder/com.apple.metal/3902/libraries.data
Finder      496 dwywdo  txt       REG                1,5      196608             1199828 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/C/com.apple.finder/com.apple.metal/Intel(R) UHD Graphics 630/functions.data
Finder      496 dwywdo  txt       REG                1,5       41216 1152921500312681169 /System/Library/Frameworks/FileProvider.framework/OverrideBundles/CloudDocsFileProvider.bundle/Contents/MacOS/CloudDocsFileProvider
Finder      496 dwywdo  txt       REG                1,5       48496 1152921500312681160 /System/Library/Frameworks/FileProvider.framework/OverrideBundles/FileProviderOverride.bundle/Contents/MacOS/FileProviderOverride
Finder      496 dwywdo  txt       REG                1,5      218944 1152921500312759703 /System/Library/Frameworks/FileProvider.framework/OverrideBundles/FinderSyncCollaborationFileProviderOverride.bundle/Contents/MacOS/FinderSyncCollaborationFileProviderOverride
Finder      496 dwywdo  txt       REG                1,5        9066 1152921500312105330 /System/Library/Frameworks/AppKit.framework/Versions/C/Resources/Base.lproj/NSTextTouchBarItems.nib
Finder      496 dwywdo  txt       REG                1,5        4124            20714015 /Library/Caches/com.apple.iconservices.store/BB75BCEA-F31D-355E-B79D-4856FB50CDEF.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            25386500 /Library/Caches/com.apple.iconservices.store/557A7F5F-783C-3160-A06E-FE5555B2D886.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20711929 /Library/Caches/com.apple.iconservices.store/B2B8B8E4-8E11-3F24-B992-4C10E7507196.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20755796 /Library/Caches/com.apple.iconservices.store/D2376C2F-E9C4-3C2C-B6A2-2A096DB06111.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20699217 /Library/Caches/com.apple.iconservices.store/C277D24B-9FC8-388C-8A24-6E3F1AD189D8.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700436 /Library/Caches/com.apple.iconservices.store/08E1544D-2749-3BDA-9A6A-AB60EB0983B0.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            23291963 /Library/Caches/com.apple.iconservices.store/A288A7A6-02C3-3E6B-A1ED-8E403808EC7B.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20698008 /Library/Caches/com.apple.iconservices.store/EAF94956-C2C3-3166-BD82-EEE44CC72B25.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20697995 /Library/Caches/com.apple.iconservices.store/E0C5FC81-3699-3141-8D91-EEF929DEAA0D.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20698012 /Library/Caches/com.apple.iconservices.store/5DE2C385-B16A-30A2-998F-8843C5911BDC.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700262 /Library/Caches/com.apple.iconservices.store/A6ECF243-4097-30EA-9D93-BFD01A39B86C.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700471 /Library/Caches/com.apple.iconservices.store/8AF3AE9D-DF49-3FDB-8E61-3FB16B2AF0F7.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700261 /Library/Caches/com.apple.iconservices.store/27A637B5-B703-3946-8BED-6C7CFC35A306.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700469 /Library/Caches/com.apple.iconservices.store/4FE36607-56DB-3FFA-8750-0F494ED90F59.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700439 /Library/Caches/com.apple.iconservices.store/A047C0D1-6B73-36B6-97C5-482F42C452A6.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20698019 /Library/Caches/com.apple.iconservices.store/89A7648B-F494-3967-AAFA-C023EDAD424D.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20697997 /Library/Caches/com.apple.iconservices.store/123940EB-E68B-37B6-80A8-B13613E0714C.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700440 /Library/Caches/com.apple.iconservices.store/05CF15D5-54B6-31BD-A72B-11F58AAD8105.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700501 /Library/Caches/com.apple.iconservices.store/E901A293-C01A-3025-B61E-E2AF6A31B175.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700479 /Library/Caches/com.apple.iconservices.store/30901B42-8D0C-30AA-BE91-C24520327E5E.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700441 /Library/Caches/com.apple.iconservices.store/681B4DC2-99AC-3401-A386-FAF136CE93E8.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20755754 /Library/Caches/com.apple.iconservices.store/7175C766-B088-3C14-AD38-40C7E4AB0FCD.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20755793 /Library/Caches/com.apple.iconservices.store/B5BDBB25-F28A-3EB0-B313-6FFCC539CBE7.isdata
Finder      496 dwywdo  txt       REG                1,5      240512            17600871 /private/var/db/timezone/tz/2021a.1.0/icutz/icutz44l.dat
Finder      496 dwywdo  txt       REG                1,5     3757752 1152921500312654098 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/SystemAppearance.car
Finder      496 dwywdo  txt       REG                1,5     3546456 1152921500312654094 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/DarkAquaAppearance.car
Finder      496 dwywdo  txt       REG                1,5     2413992 1152921500312654084 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/DarkAppearance.car
Finder      496 dwywdo  txt       REG                1,5      149968 1152921500312647641 /usr/lib/libobjc-trampolines.dylib
Finder      496 dwywdo  txt       REG                1,5     3406912 1152921500312654096 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/Assets.car
Finder      496 dwywdo  txt       REG                1,5     2353284 1152921500312082532 /System/Library/Fonts/Helvetica.ttc
Finder      496 dwywdo  txt       REG                1,5      232120            11928199 /Library/Application Support/CrashReporter/SubmitDiagInfo.domains
Finder      496 dwywdo  txt       REG                1,5       44467            34298007 /private/var/db/analyticsd/events.whitelist
Finder      496 dwywdo  txt       REG                1,5     1074864 1152921500312474189 /System/Library/Keyboard Layouts/AppleKeyboardLayouts.bundle/Contents/Resources/AppleKeyboardLayouts-L.dat
Finder      496 dwywdo  txt       REG                1,5      136100            20694922 /System/Library/Caches/com.apple.IntlDataCache.le.kbdx
Finder      496 dwywdo  txt       REG                1,5      228344 1152921500312654066 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/FunctionRowAppearance.car
Finder      496 dwywdo  txt       REG                1,5       19681            24744124 /Users/dwywdo/Library/Application Support/CloudDocs/session/containers/com.apple.Preview.plist
Finder      496 dwywdo  txt       REG                1,5     2169148 1152921500312082586 /System/Library/Fonts/SFNS.ttf
Finder      496 dwywdo  txt       REG                1,5     1821904 1152921500312754800 /System/Library/CoreServices/Finder.app/Contents/Resources/Assets.car
Finder      496 dwywdo  txt       REG                1,5     1354416 1152921500312759480 /System/Library/Frameworks/AppKit.framework/Versions/C/Resources/Assets.car
Finder      496 dwywdo  txt       REG                1,5     1080864 1152921500312082552 /System/Library/Fonts/SFCompactText.ttf
Finder      496 dwywdo  txt       REG                1,5        4124            20699218 /Library/Caches/com.apple.iconservices.store/53779E45-D968-3FE5-85F6-3BECD9CD81EB.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20699216 /Library/Caches/com.apple.iconservices.store/B0E50F93-FB9B-395E-97C1-46AA85A71873.isdata
Finder      496 dwywdo  txt       REG                1,5        5212            20697857 /Library/Caches/com.apple.iconservices.store/B403625B-8F55-3785-A1FE-1C7010DD7967.isdata
Finder      496 dwywdo  txt       REG                1,5        5212            20697878 /Library/Caches/com.apple.iconservices.store/EC372206-A097-3189-AE69-48AC3C15A1F5.isdata
Finder      496 dwywdo  txt       REG                1,5        5212            20697884 /Library/Caches/com.apple.iconservices.store/5610DCE1-6771-3379-A091-BC22FA2ADB05.isdata
Finder      496 dwywdo  txt       REG                1,5        5212            20697929 /Library/Caches/com.apple.iconservices.store/0A2BEF03-C95C-3ADB-8500-3A9024E772BF.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20755795 /Library/Caches/com.apple.iconservices.store/7740D2E5-DDC8-3E46-A0AB-BB9A3EC1C843.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20755794 /Library/Caches/com.apple.iconservices.store/CF34B29E-F619-35D0-B63B-F3489056FC44.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700442 /Library/Caches/com.apple.iconservices.store/B3374BF5-112E-34A0-A296-9D2A14DBADB8.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700520 /Library/Caches/com.apple.iconservices.store/81575623-4CA7-3C91-B8F1-014EA953117F.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700443 /Library/Caches/com.apple.iconservices.store/7316A9AB-A64B-3009-B1FD-70630279C955.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700514 /Library/Caches/com.apple.iconservices.store/01D7B318-8FA1-3169-BD65-0ADAAABCEE8A.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700513 /Library/Caches/com.apple.iconservices.store/23A2585E-9F88-3756-B749-A62C28BF7D2D.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700468 /Library/Caches/com.apple.iconservices.store/E8F143E2-8740-3DAA-B965-8AA7CA702CC0.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            31951417 /Library/Caches/com.apple.iconservices.store/D7B856FF-3C51-3324-80B5-D75B6A62A274.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700467 /Library/Caches/com.apple.iconservices.store/11B077D6-4FA3-3171-B92D-8462A13033A5.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700512 /Library/Caches/com.apple.iconservices.store/0E701435-23FF-3444-ABD4-DACCFACAD7D5.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            21026681 /Library/Caches/com.apple.iconservices.store/F2B7B8CF-E2EA-3BBF-8145-189179FD42D6.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20755797 /Library/Caches/com.apple.iconservices.store/5563D8DC-83D1-316B-9DCC-3E67C316795D.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            28860394 /Library/Caches/com.apple.iconservices.store/5F339CC4-2E41-3513-A405-3F6B31B27807.isdata
Finder      496 dwywdo  txt       REG                1,5       16412            26121168 /Library/Caches/com.apple.iconservices.store/B125AC1C-0260-3FD3-B1FB-A73C21985818.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20699207 /Library/Caches/com.apple.iconservices.store/7803355B-D4F7-3267-8402-81287BAFDA31.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700445 /Library/Caches/com.apple.iconservices.store/E2E96B9C-B096-3840-8489-D22F2A762E0A.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700511 /Library/Caches/com.apple.iconservices.store/7B092AD8-DBC7-3EDD-BACB-DFC8CDF4728C.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700446 /Library/Caches/com.apple.iconservices.store/25C5B428-6FFF-30B3-950D-FD2462DEE298.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700510 /Library/Caches/com.apple.iconservices.store/88533A56-927F-3770-A748-0964CA3D52ED.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            34086443 /Library/Caches/com.apple.iconservices.store/B1866FC0-9A7C-3AAA-AD73-365DF0A6E240.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700508 /Library/Caches/com.apple.iconservices.store/91B7FD9F-8587-316F-B8CF-CAB42098BD58.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700507 /Library/Caches/com.apple.iconservices.store/6FE6507A-71FE-3BF8-8F4A-64886B64815F.isdata
Finder      496 dwywdo  txt       REG                1,5        4124            20700506 /Library/Caches/com.apple.iconservices.store/841F8761-43C8-3756-A0F7-93F218986941.isdata
